ommentmessage,1,1,1.0
Ich wünsche mir dass ihr in Hessen 2018 abgewählt werdet Eure Politik wirkt verrostet und hat keinerlei Visionen mehr Wer bei einem Tarifabschluss ein Burkaverbot verhängt hat nichts verstanden Billige Symbolpolitik auf Kosten der Arbeitnehmer im öffentlichen Dienst ist das schlimmste was man tun kann Eure Gutsherrenpolitik auf Kosten der schwarzen Null bei der inneren Sicherheit zu sparen find ich fatal,61,3,0.04918032786885246
Die CDU guckt auch in die Zukunft  immer nur neue Schulden machen geht halt einfach nicht Dann lässt man im Zweifel genau die zurück die man nicht zurücklassen will die Kinder PHOTO,32,0,0.0
So viel Text und so wenig Inhalt Ulrich,8,0,0.0
Das sieht man das die CDU an die Bürgerinnen und Bürgern kümmert nämlich überhaupt nicht wir Schwerbehinderten mit Behinderung haben keine Möglichkeit einen Arbeitsplatz zu bekommen werden abgelehnt  vom Städtischen Unternehmenstattlichen Unternehmen sowie von der Privaten Unternehmen,37,2,0.05405405405405406
Was die Regierung uns tut nur noch 1 Euro Job Maßnahme und Harz 4 mehr nicht,16,0,0.0
Liebe CDUda fehlt ein April April am Ende,8,1,0.125
Sie leben noch nicht so lange auf dieser Welt und ich glaube Politik ist nicht Ihre größte Leidenschaft um hier im großen Teich mit schwimmen und beurteilen zu können,29,0,0.0
CDU ihr guckt in die Zukunft das ich nicht lache ihr seht nur zu das ihr weiter am Goldenen Tisch hocken könnt und das es euch weiterhin auf lange Sicht finanziell Gut geht Ihr kümmert euch überhaupt nicht um die Alterarmut der Menschen der Rentenbetrug den ihr zusammen mit der SPD vor 20 Jahren gemeinsam eingeleitet habt wieder zu verbessern Aber bald sind ja Wahlen ,65,1,0.015384615384615385
CDU Warum schreibt ihr denn die schwarze Null Nicht wegen eurer Politik sondern wegen der niedrigen Zinsen 47 Millairden wurden deshalb in 2016 eingespart Ihr betrügt und belügt die Menschen Leider gibt es immer noch so viele ungebildete Menschen die das nicht wissenBei einem durchschnittlichen Zinssatz hätte es 2016  ein sattes Minus von ca 40 Milliarden gegeben,57,3,0.05263157894736842
Deutscher Staat spart dank Niedrigzinsen 240 Milliarden Euro  Hier einmal ein paar Zahlen Die Sparer zahlen es httpwwwspiegeldewirtschaftsozialesniedrigzinsendeutscherstaathat240milliardeneurogesparta1129758html,18,1,0.05555555555555555
