ommentmessage,1,1,1.0
Schneller hat bestimmt noch keine Partei ihre Forderungen noch vor der Wahl über Bord geworfen FDP ist ja bekanntlich ein Verfechter von Vermögenssteuer höherer Spitzensteuersatz und Erbschaftsteuer Ironieoff,28,2,0.07142857142857142
Es ist ein Elend so wird es kommen es wird sich einfach niemals irgendetwas ändern,15,0,0.0
Unsinn ,1,0,0.0
Eine Ampelkoalition hat rein rechnerisch doch gar keine Mehrheit Wenn es Schulz mit der Kanzlerschaft ernst meint dann wird ihm am Ende nur rotrotgrün übrig bleiben,26,1,0.038461538461538464
rotrotgrün hat momentan genau so wenig eine Mehrheit ,8,1,0.125
Laut aktuellen Umfragen hätte R2G im Moment sehr wohl eine knappe Mehrheit,12,1,0.08333333333333333
Laut der aktuellsten die ich finden kann hat die SPD 32 Grüne 7 und die Linke 8 Macht für mich 47,21,0,0.0
Das wäre das Wahlergebnis nicht aber die Sitzverteilung im Bundestag 46  wählen sonstige Parteien die schon mal nicht in den Bundestag einziehen und sich somit auf alle anderen Parteien verteilen Vielleicht verfehlt auch die FDP erneut den Einzug Dann wäre rotrotgrün locker bei über 50 ,45,1,0.022222222222222223
Fakt ist es wird ein richtig spannender Wahlkampf und eine Mehrheit links von Merkel ist möglich Aber wie es scheint will Schulz und seine SPD lieber mit der Partei der Superreichen eine Koalition bilden als mit uns eine soziale Politikwende durchzusetzen Das zeigt mal wieder wirklich ernst mit einer sozialen Wende meinen es offenbar nur wir,56,1,0.017857142857142856
wer das bis heute immernoch nicht gemerkt hat dem sollte verboten werden wählen zu gehen ,15,1,0.06666666666666667
Kann von der SPD natürlich auch nur Taktik sein damit es am Ende nicht so läuft wie im Saarland Realistisch betrachtet wird es ohne die Linken nicht gehen Ein Linksbündnis ist angesichts der sozialen Schieflage durchaus notwendig,37,0,0.0
Mike Heisenberg Sind sie der Erklärbär,6,2,0.3333333333333333
Aber der meint das sowieso nicht ernst Der will Merkel ablösen  Und das mit einer Groko unter seiner Führung Wer weiß vielleicht wurde schon lange ein Grokodeal ausgehandelt Keines Wortspiel,30,2,0.06666666666666667
So unwahrscheinlich eine GroKo unter SPDFührung auch ist mir persönlich wäre das trotzdem noch lieber als weitere 4 Jahre Merkel Wenn die SPD jedoch wieder als Juniorpartner endet dann dürfte es das mit dieser Partei und leider auch mit einem Linksbündnis endgültig gewesen sein,44,2,0.045454545454545456
Die Grünen sind doch die neue FDP,7,0,0.0
Wenn man das auf die sogenannten Realos wie in BadenWürttemberg bezieht dann mag das durchaus stimmen ,16,1,0.0625
DIE LINKE Das Problem sehe ich auch bei den Grünen Dieser Cem Özdemir ist in Wahrheit ein grün geschminkter Schwarzer Ich traue ihm und einigen anderen Grünen SchwarzGrünGelb oder RotGrünGelb zu,31,4,0.12903225806451613
Alex Andy An RotSchwarz glaube ich nicht Dann wäre die SPD 4 Jahre später zu Recht  weg vom Fenster,19,1,0.05263157894736842
Eine Koalition der Union mit den Grünen würde ziemlich sicher am Widerstand der CSU in Bayern scheitern Gott sei Dank muss man schon fast sagen Zudem ist ja gar nicht sicher ob die FDP überhaupt in den Bundestag kommt Die dümpeln doch schon ewig bei 56  rum was letztlich auch eine Ampel sehr unwahrscheinlich macht,55,2,0.03636363636363636
Viel ändern würde sich unter rotschwarz vermutlich nicht das stimmt Es wäre aber nichtsdestotrotz ein positiver Schritt Merkel endlich zu entmachten,21,1,0.047619047619047616
