ommentmessage,1,1,1.0
I think Paul Nuttall is right you need to be a horrible nasty person to keep that lot in control,20,1,0.05
Only retards would think that Assad used chemical weapons against his own people when he is winning the fight against IS,21,0,0.0
He wasnt even fighting IS there you mug you know nothing about it D,14,1,0.07142857142857142
I dont listen to the establishment media you pathetic hyphenated cock Oh hang on WMD,15,2,0.13333333333333333
Christopher HamillStewart Doesnt that support the argument that he didnt do it then Why use it against innocent civilians but keep it under wraps against his armed enemies,28,3,0.10714285714285714
Steve your right only retards believe it God I wish I had the mute button so I did not have to hear them,23,0,0.0
Witness Iraq and Afghanistan Home grown Jihadis whom only see middle eastern Brothers and whom desire to wage war will be kicking off here,24,1,0.041666666666666664
you cant believe the media we should stay out of it we never learn,14,0,0.0
Thats why we are in the state we are in poking our noses in where its not wantedneeded,18,2,0.1111111111111111
I totally agree,3,0,0.0
Best to do nothing at all,6,0,0.0
Agreed Paul Nuttall,3,1,0.3333333333333333
we should keep OUT of itits bad whats happening over there we know  but it could turn deadly for all of us,22,2,0.09090909090909091
We cant oust Assad like we shouldnt have ousted gaddaffi or sadam Hussain even though they are dispicable its really non of our businessthe benefits of social media allows us all to see and witness the atrocities that happen in this world that appall us and we try to impose our sense of morality on all those who offend us but really we should keep out of it ,68,6,0.08823529411764706
Where we screwed up in those other places you mentioned was that we removed the whole infrastructure instead of just the dictator if we did that in Syria then the result would be different then hold elections and Syria decide on its future,43,0,0.0
Wrong  The underlining fact is every western country that has got involved in a Islamic country is they have all failed on understanding there countrys set up on and around there beliefs so rocking up thinking we able to throw western style policys about is not and has not worked,50,2,0.04
Couldnt agree more,3,1,0.3333333333333333
I agree that Libya was a mistake As Quaddffi renounced terrorism and was taken off the terror list There was no reason to attack Libya He shouldnt have been removed at all That was a mistake,36,2,0.05555555555555555
Greg Noles Assad has already been elected through Syrian elections,10,1,0.1
We are our government is as much to blame as anyone is  its SICK is what it is httpswwwfacebookcomWINGSNEWSphotosa82341025774201210737418288233857677444611305791806170519type3theater,19,1,0.05263157894736842
However in the case of Iraq Saddamm should have been removed in 1991 we had won the war back then There was no reason to have left him in power When he was finally removed in 2003it was the right decision to bring down his despotic regime He was put on trial Judged by Iraqi Judges in a Court of law and found guilty of crimes against the Iraqi people and sentenced to death by hanging And The Sentenced Was Carried Out By Iraqis and not the American military unlike the end of World War 2 We have brought democracy to Iraq and its people The women have voted and expressed themselves in their elections While their new government is far from perfect it is a far better new system of government than what they had under Saddamm  The Surge had succeeded under George WBush it was the decrease in forces under Obama that led to disastrous policys While the region is not completely stable it is a viable situation that can lead to success in the long term provided we dont abandon Iraq prematurely Once the terrorists are eventually defeated in Iraq we can decrease our forces It will be up to the Iraqi government if they want a small permanent American military base like we have in Germany Japan and South Korea If they dont desire that then indeed we should leave completely,235,8,0.03404255319148936
Fran Parody The underlying fact is that whether we like it or not it takes a dictator to control countries populated by religious factions which will slaughter each aother unless forcefully dominated by a secular authority Cosy Western democracy is not an option ,43,1,0.023255813953488372
Robert Michael Jensen Gaddafi was got rid of because he was planning the Gold Dinar which would replace the US dollar as the preferred currency for oil transactions in Africa This directly threatened the solvency of the USA so naturally Gaddafi had to go This essentially opened Europe to the plague of Islamic immigration we saw shortly afterwards ISIS found it very profitable to take the dibs from the refugees while screwing Europe at the same time WinWin Gadaffi was essentially the cork in the bottle to hold back this mass exodus but with him gone we have seen the result,101,4,0.039603960396039604
Agree,1,0,0.0
No because then there will be a clear line ISIS and Syrians who are fighting ISIS People are being sucked into notion that Assad did not want democratic elections so started the war Then along came ISIS so everyone fighting ISIS and rebels fighting Assad AND ISIS Get Assad out of way then smash ISIS who are losing anyway,59,0,0.0
