ommentmessage,1,1,1.0
People should donate to this its very easy if you follow the link,13,0,0.0
Congratulations Robin Swann Good luck in leading the UUP,9,2,0.2222222222222222
Congratulations Robin Best wishes for the future,7,0,0.0
Was wondering why there wasnt any special programme on bbc2 yesterday as there had been for SDLP and Alliance conferences earlier this year,23,3,0.13043478260869565
I think that is probably because the main UUP Conference isin the autumn and is always broadcast,17,2,0.11764705882352941
HOPE YOU DO BETTER THAN NESBITT THE TRAITOR,8,1,0.125
This is the smaller spring conference  which reelects the leader and key posts More private than public Not sure there would be any exhibition stands Media usually only get access to the speech but not the rest of the business,40,1,0.025
Congratulations Robin,2,0,0.0
Nig Brown,2,1,0.5
Denise Campbell,2,1,0.5
Dawn Faye Lynn,3,1,0.3333333333333333
Lol,1,1,1.0
Ross Connolly David Small Greg Stewart Dylan Brady ,8,1,0.125
Lair,1,0,0.0
Same old,2,0,0.0
The Party needs to merge with the Conservative Party big time,11,0,0.0
He mentioned the UUP taking a seat off Sinn Fein to great applause but forgot to mention the UUP transfers that got the SDLP in losing unionism a seat,29,5,0.1724137931034483
Very good speech ,3,0,0.0
Well said Jim proper order,5,0,0.0
Proper order,2,0,0.0
Is it any wonder I voted to leave,8,0,0.0
Top man,2,0,0.0
Great stuff,2,0,0.0
well done Jim,3,0,0.0
More of that needed,4,0,0.0
Well said,2,0,0.0
Jim Nicholson doesnt speak for the Irish nationalist people of the occupied 6 countiesif anybody does its SF and the Dublin governmentcertainly not Unionism,24,3,0.125
Sf dont want anything to do with it if they had the peoples best interest at heart if did theyd be back at work,24,2,0.08333333333333333
Congratulations to Mr Jim Nicholson for speaking out Quite right Well done We need more M Ps like this,19,2,0.10526315789473684
Politicians should get back to doing their jobs they are elected to do or have their pay stopped immediately,19,0,0.0
Politicians I think you mean Clowns mate the lot of them ,11,0,0.0
Point scoring and mud slinging professionals,6,0,0.0
Theres only one satisfactory outcome warranted here and its not through dialogueits an eye for an eye,17,2,0.11764705882352941
How can Gerry Adams tell the truth about his IRA past when he said he was never a member,19,0,0.0
If UUP spent as much time on health education jobs and economy as they did on SF bashing theyd win a few more votes and seats,26,2,0.07692307692307693
If he even found his conscious and one day told the truth no one would believe the man sorry did I say man,23,0,0.0
He tells a lie three times and believes it himself ,10,0,0.0
satan would be believed before irish isis,7,3,0.42857142857142855
You have to recognise the truth to be able to speak it Adams cant,14,0,0.0
Talks are going well then,5,0,0.0
Johanna Johnston Joseph Johnston,4,0,0.0
expecting another election,3,0,0.0
Natasha Gault,2,1,0.5
Get your acts together Unionists together United Unionist Voice Make it happen or lose the fight against an orchestrated PR machine by Michelle ONeil and her organ grinders Stop being so blinkered and get it sorted before it is too late,41,1,0.024390243902439025
These guys fought for the democracy that the mlas are making a mockery of Its immoral for MLAs to be claiming a salary when not doing their jobs,28,2,0.07142857142857142
I didnt notice ant news coverage of the remainers that desecrated this memorial on brexit day,16,3,0.1875
Cash for nada scandal httpswwwchangeorgpukgovernmentstoppayingpoliticiansinnorthernirelandwhilestormontassemblyissuspendedrecruiter701246156utmsourcesharepetitionutmmediumfacebookutmcampaignshareforstarterspageutmtermdeslgnosrcnomsg,5,2,0.4
How about those civilians massacred by the London sponsered UVF and UDA Nothing for those victims,16,3,0.1875
What about the MLAs who are taking a full salary when they havent even done a days work since November 2016 Maybe we could take that money and give it to victims,32,2,0.0625
Brits will never back down to alien irish isis or arab isis liberals did it once never will happen again no matter how many saints they make,27,4,0.14814814814814814
About time The opposite to Blair and his wide range of neutrals,12,0,0.0
However Fine words butter no parsnips Remember that Mrs Thatcher said NI is as British as Finchley,17,1,0.058823529411764705
True Right before signing the AngloIrish Agreement,7,1,0.14285714285714285
Marlene youve hit the nail on the head,8,1,0.125
I sincerely hope that the coming months and years will prove Prime Minister May a lady of her word,19,0,0.0
If the UUP did stand for remain as most   NI they should prefer the EU to the union however my policy is two islands two countries,26,1,0.038461538461538464
Need to get the talks started again,7,0,0.0
Nowe dontIn my view we need to end this farce nowcompletely scrap Stormont and permemantly reintroduce direct rule from LondonIts the only practicable solution to the NI issue,28,6,0.21428571428571427
