ommentmessage,1,1,1.0
That is a really shit article from the independent to read just be pro active about it not try and get one up with this it does neither party any good I see Molly Scott mentions a maximum wage did JC not raise this 3 months ago and get the usual abuse I love the green party but lately all i see is you posting silly things like this being a little bitchy for a better word Get behind it,80,2,0.025
Completely agree Feels like the greens are belittling someone who actually has a chance of implementing those ideas,18,0,0.0
I expected more from the Greens than what i have seen recently They had my vote previously but snarking at Corbyn isnt going to help that happen again Youre no longer the only left leaning option Work with it,39,5,0.1282051282051282
Spot on Bitchy is a perfect term,7,0,0.0
Id love to see Labour and green working together more Youve both got policies that I think are great Yes we need electoral reform Sadly even commenting on here might mean I wouldnt be eligible to vote for a Labour leader again Thats how ridiculous things have got,48,3,0.0625
Dont worry Ive posted lots of support for the Greens Lucas is my MP and I voted for her and plenty of anti Tom Watson stuff too Im a member of the Labour Party but Im thinking of changing my allegiance to the Greens to be honest I think its when you tweet stuff that you get found out ,59,5,0.0847457627118644
Its only the tory in disguise end of the Labour party that kick up a fuss when they find someone has sympathy for the green party It would be good to see Green and Labour working together as there isnt that much difference in their aims in reality,48,2,0.041666666666666664
Apart from one crucial thing which has made me rethink my labour party membership Labour issued a 3 line whip to support the Tories in the brexit vote That for me was a deal breaker Labour should have joined the Greens and the SNP in opposing the bill and if they had maybe a few more disgruntled Tories would have joined them and possibly defeated the bill,67,2,0.029850746268656716
Do you not respect democracy then I voted to remain in the EU I lost the vote However as a grown up who can handle not always getting my own way I respected the outcome of the vote Do you flip tables when you lose at monopoly just out of interest Corbyn could have stripped naked and smeared himself in jam whilst screaming to remain in the EU but it would not alter the result of a democratic vote Be angry at the British public for how they voted not Corbyn for respecting democracy I did suggest to one person that we should depose Corbyn and get King Canute in to work his magic on leaving the EU but they thought it was a rubbish idea as well,128,4,0.03125
this is kind of normal This is how first past the post works it keeps two main parties around the centre or what we perceive as the centre and protest parties drag them about Perfectly normal for a functional FPTP democracy,41,1,0.024390243902439025
It was also in Labours 2015 manifesto so dont be a prick,12,1,0.08333333333333333
The minimum wage in Labours 2015 manifesto was  whilst in the Green Partys 2015 manifesto it was ,17,1,0.058823529411764705
No it was 60 of the average wage which was then but worth over a tenner by 2020,18,0,0.0
Serious hair splitting going on here from Janet Russell,9,0,0.0
To be fair while this was Labours actual policy it was represented in the manifesto as at least  I guess incompetency didnt start with Corbyn,25,2,0.08
Scott McMahon an hour hair splitting Youre not on minimum wage then Direct your comments to Richard Firth,18,1,0.05555555555555555
Thats just brilliant,3,1,0.3333333333333333
Yep stop bitching and work together like grown ups do,10,1,0.1
Im really disappointed by this I thought the Green Party were also trying to bring in a more grown up kind of politics,23,1,0.043478260869565216
No chance when they can jump on the Corbyn bashing band wagon and help keep the tories in power for another term ,22,2,0.09090909090909091
The tone is set by the writer of the article the comments by GP are neutral,16,0,0.0
The labour party and the green party needs to do a political alliance A lot of good can come from this ,21,0,0.0
I love the response from the Greens here I look forward to the next exciting Labour policy announcement Perhaps making the highest wage in any organisation no more than ten times the lowest wage to help address the horrendous levels of inequality They can find that on page 46 of our 2015 manifesto So much sass ,56,1,0.017857142857142856
I think you meant childish,5,0,0.0
I am loving the Green Partys new sassy attitude long over due We were a little backboneless last year,19,3,0.15789473684210525
If you support a change to minimum wage policy as the Greens suggest then how about getting behind the fact other parties are also adopting the policy instead of bitching about who thought of it first  If its a good idea which it is then the Greens should be ecstatic that changes they want to see are being picked up by more parties Instead they choose to moan about the fact they thought of it first  As Lee said childish,80,0,0.0
Disagree I dont feel that what is happening is political point scoring as such more highlighting that there is more to be done There is nothing wrong with noting with humour what the party policies are especially if it gives us extra exposure We want to make a difference and smaller parties like ours and UKIP have always influenced the larger parties something Jenny Jones highlighted with sass in the 2015 campaign,72,3,0.041666666666666664
Also to those suggesting the greens need to be less divisive remind me again which party is advocating progressive election voting and having parties work together,26,0,0.0
I was a member of the Labour Party before I got fed up with their lack of interest in progressive policiesand joined Green Party When I was a member I tried to interest local party in a RedGreen approach they didnt get it Perhaps now is the time,48,3,0.0625
Come on Greens you n Corbyn have way more in common than you have dividing you and isnt that the leftwing way You should practise what you preach Im a fan of both of you cant you just stand up for each other for the sake of uniting our country Dont resort to petty bickering Please x,57,5,0.08771929824561403
The Greens want a progressive alliance  Corbyn doesnt,8,2,0.25
Good politics should be all about learning from each other even Tories make useful points from time to time and many of them really do understand the world of business,30,0,0.0
re the tories Even a stopped clock is right twice a day Actually that is generous I have never heard any sense from the conservative party,26,1,0.038461538461538464
I think Corbyn is probably the RIGHT MAN for the JOB in a PLEASANT RESPONSIBLE WORLD However IT ISNT  and here comes the IRONY  people of the level of FAKE it FARAGE are far more numerous  LOVE all that POPULAR PARTY NIGHT LIFE PUB GANG WITCHHUNT EUPHORIA TYPE of HARDMANSHEGIRL DJ hip hop rap Their intro is always looking for hate before the love combo is supplied as reward  so get LOTS OF VOTES The OLD RAPE PILLAGE THEN CELEBRATE They crank up the hate to enhance the Promise to Come  even TRADE Hate chores for Rewards by success of tasks set  Old men young  women Fat people ugly people struggling dealers professional too neat  untouched people needing a wild outlet people wealthy pastit people  who all seem shades of desperate to get a REWARD that the Puppetmasters supply for SUBVERSION of NONDARTHVADER types That lot  more are all being CODED for UTILITY  TESTED for REWARDS REQUIRED so to do We will likely end up with a Pinnochio leader  eg a right Charlie but an ALL POWERFUL UNDERSTUDY  DARTH VADER INCOGNITO pulling strings to all over everywhere squashing all the reason and rational out of everything whilst they do their Tarantino Triage TT seems endemic,205,13,0.06341463414634146
The classiest way to address this is by saying its a good thing he has assimilated one of the best policies that the green party has had for donkeys years and the green party is glad to see their progressive policies making their way into major party politics,48,0,0.0
Only words How many Labour MPs  candidates would RecallGuarantee to propose and support that legislation How many Green candidate for that matter or even the MP Bunch of strangers reserving the right to act against everything said in their name is no way to conduct a democracy no matter how lovely they act,53,2,0.03773584905660377
I think the Greens and Labour under Corbyn have a lot more in common than they have differences I would prefer that they worked together against the real enemy and fight for a fairer voting system,36,1,0.027777777777777776
For sure but Labour seems to have zero appetite for electoral reform sadly,13,0,0.0
I have no bone to pick with the Greens other than the fact that they will never be elected but it is funny how all of their best policies are stolen from basic Socialism if people want to play this pointless game of trying to bash J Corbyn for having decent policies The green party did not invent the concept of minimum wage Grow up,65,1,0.015384615384615385
They might not of originated the idea but they are not afraid to have campaign policies and voice them Unfortunately the Labour Party are not pro active enough which has created a political vacuum,34,0,0.0
